text,stars,sentiment,film_id
"Zas tak blbý, jak se tu píše, to není. A vzhledem k tomu, že jde o žánr, jehož největším nejen zdejším expertem jePsychor, tak nějaké ty chybky, nelogičnosti větší než malé a scény, které jsou k smíchu, až tak nevadí. I horory zahraniční produkce z kategorie bé až cé jsou sem tam debilní a pohybují se kolem 30 až 40 %. Jelikož je Poslední výkřik filmem českým, tak mu to tu pseudoznalci filmu chtějí osolit. Podprůměrná blbost na dvě, v rámci vyrovnávání dobra a zla přidávám třetí kousek. A vlastně... Přistihl jsem se, že mě to špatné a debilní na filmu vlastně nesejří, ale těší. Takže tři i bez vyrovnávání. P. S. Zrovna na to čumím na Barrandově (kde jinde taky :-D) a je to hlína. Že by se rýsovala moje dalšígylty pležr?",3,neutral,319022
"Nó jó, Víťa Olmer & a jeho ženuška Simonka Chytrová. On ji nikdo nechce obsadit, proto to dělá její manžel a takhle to vypadá. Horší herečku jsem neviděl, než je ona!
Film jako takový se mi ale líbil. Viděl jsem ho ještě jako dítě.",3,neutral,7049
"Můj první erotický film, který jsem v mladém věku viděl. I když je to kokotina, počáteční pocity byly jiné. 60% (DĚJ * VTIP * EROTIKA ** HERCI **) IMDb.com: 2,7/10",3,neutral,7049
"Odvážná satira na divoká devadesátá léta, především dialog z vězení má grády. Sobota nezvykle dobře zvládl dvojroli, Fanda je jeho typické přehrávání, ředitel je mnohem kultivovanější. Dvojice padouchů je skvělá, Přeučilova stsndardní slizkost se k roli velice hodí. Trapný byl enormně přehrávající Wimmer, jehož Ostravak byl na ranu. Nechce se mi věřit, že zkušený režisér by natočil film tak, jako tento, bez zřejmého záměru. Film o hovadech musí mít hovadský styl, důkazem budiž neskutečně primitivně natočená zadní projekce u vodopádů.",3,neutral,2660
"Nemohu se ubránit alespoň 3 hvězdám, neboť se dost často vyžívám ve sračkách (rozuměj filmových) a tohle je opět tak neuvěřitelný srágora, že je vlastně kouzelná, odpadá onen pocit trapnosti, neb crew minimálně tuší, že točí sračku a vám nezbývá než se bavit tím, jak blbí někdy filmový tvůrci zvláště u nás můžou být. Redy, Fredy, Fanda....Jessie. To je pivo... scéna u vodopádů je opravdu úlet... Navíc mám k filmu osobní vztah, orig. VHS byla kdysi kamarádem odcizena z videopůjčovny a stala se pak legendou mnoha bytových mejdanů.",3,neutral,2660
"Tady je jasný příklad toho jak spousta lidí hodnotí něco co ani neviděli, ale je to v žebříčku, tak proč tomu nedat odpad. Film který v TV nedávají vůbec ani na DVD to nevyšlo a streamovací služby to nenabízí tak to má přes 2700 hodnocení. Já si to pustil na YouTube a čekal ledacos. Nijak to nevybočuje z filmů jako Divoké pivo, Ještě větší blbec, než jsme doufali, Kanárská spojka a nebo Nahota na prodej ta, ale narozdíl od těhle filmů není komedie. Námět o dvojnících co se zamění není nic nového. Jasně že L. Sobota tady perlí někdy je to i vtipný, jindy spíš křečovitý. Ostatní herci jsou takový průměrný. Ten film není dobrý, ale určitě by si občasné uvedení zasloužil. Prostě i takové perly tu máme, tak proč je schovávat.",3,neutral,2660
"A zase ty devadesatky, to byla doba, kdy nic nebylo nemozne... :) Par foru tam je, Ludek se u scenare asi snazil, ale smichy se asi nepopukate...proste Sobota, Wimmer, Preucil a tak.",3,neutral,2660
"jedna hvězdička za Miloše Kohouta, druhá za psychiatra Kanyzu a vážnýho Ludka Sobotu jako ředitele sklárny a třetí za hlášku: Kam to jedete? Do prdele, vole!!!",3,neutral,2660
Turbulence zaznamenala zmizenim z kina co se prvniho filmu tyce posun kupredu dvojka je jednoznacne vetsi zabavna thrasharna nez prvni super vaznej film uvedenej v kinech co si hral na neco co proste nebyl tohle je klasicka zetkova zabava a k hodnoceni tady na csfd se uz vyjadrovat nebudu pobavil mne celkem v poho hlaskujici zaporak tradicni snuska stupidnich dialogu a vsemu co k tomu patri podle teto uzasne filmove databaze 27 nejhorsi film no jak chcete mne se takovy ulety proste libi a nestydim se za to,3,neutral,10780
"Predchádzajúci film, bol béčkom s áčkovým rozpočtom, tento je béčkom s béčkovým rozpočtom a rozhodne na nič viac sa ani nehraje. A to ja beriem. Má to zopár stupidít, ale aj zopár prekvapivo fungujúcich hlášok, a čo je na tom všetkom najlepšie, proste nezastavuje. Som len a len milo prekvapený.",3,neutral,10780
"Další film, který nemá v top 20 nejhorších filmů co dělat. Copak lidi nepochopili, že je to celé nadnesené a hozené až do absurdna. Ono to bude možná pro některé šok, ale ony opravdu takové věci existují. Já se u toho dobře bavil. Dal bych i víc hvězd, ale je to tak na jedno podívání.",3,neutral,12016
"Podle komentaru co jsem precetl mam pocit jakoby tenhle film nebyl pochopen a radne docenen. Je to historicka parodie kterou je nevhodne porovnavat se skutecnou histori. Tohle neni film pro nekoho co ma rad dobrodruzne-komedialni filmy typu Sexi Pistols ale pro toho co se zabavi nad strestenymi komediemi s silenymi hlaskami. Nekolik znamych si nad timhle filmem jistou dobu ""ujizdelo"" a hlasky s neho pak padali u piva v hospode. ""A ten treti prasek ?"" (ve filmu jiz lezi na stole cokolada a kava) ""To je dabluv prasek pane, tri nedele jsem nespal a tri dny mi stal"". Vzhledem na to jak je v CR popularni treba ""Kdo huli, ten umi"" nebo online serial ""Jednorozec Charlie"" bych tady cekal mnohem vyssi hodnoceni. Tak spatny to opravdu neni, dialogy jsou stupidni asi natolik aby pri spravne podporene nalade byly vtipne, coz ale taky znamena ze bez toho pusobej na vetsinu lidi spis otravne. Navaznost scen je volnejsi, no to byl mozna i zamer - serie ruzne silenych scenek ktere spolu skladaji pribeh. Abych podporil jiste kvality ktere film ma davam za 3*, ale i bez podpory bych to radil jako podivnou historickou komedi-mozna satiru za 2* ktera by si sve priznivce urcite nasla pokud je uz vsechny neodradilo zdejsi spatne hodnoceni.",3,neutral,12016
"Z filmů s tak zvaným fekálním humorem tento snímek vyčnívá tak výrazně, že jenom slepý to nepostřehne. Na příkladě toho nejtrapnějšího handicapu totiž ukazuje všem dětem, které postrádají vlastní důstojnost a hledají své místo ve společnosti a světě, že lze se opřít i o ""pouhou"" existenci a že nejdůležitější je si začít vážit sebe sama a brát život jako zkušenost zcela ve smyslu konstatování hlavního hrdiny filmu: ""To byl nejhorší den mého života"" a ""To byl nejlepší den mého života."" Osobně shledávám tento dětský film etičtějším než Sám doma a v něčem ne nepodobným Addamsově rodině.",3,neutral,10755
"S filmem mám jediný problém: netuším na koho je cílený na starší je asi dementní viz. hodnocení a pro malé se zase téma prdění moc nehodí (ono se vlastně nehodí vůbec). Proč však má ode mě takové hodnocení jaké má ? Film mě prostě svým úchylným způsobem bavil a rád jsem koukal na Rona. Je to blbost, ale svým způsobem celkem zajímavá blbina. Nebýt tak nízkého hodnocení dal bych 2, film si však podle mě nezaslouží plácat se na úplném dně tak 3 hv. a 45%.",3,neutral,10755
"Hmmm vidím v trafice dinosaura kouknu sem zda by to mohlo být zajímavé .. a ono hele já to už viděl a už si taky vzpomínám, že to byla docela fajn kravina, kdy se člověk škodolibě směje nad blbostí jiných a dělá mu to dobře. Jo klidně to dejte.",3,neutral,241321
"Klidně mě za to ustřělte hlavu, mě tohle bavilo. Podobně jako uživatel Campbell Asylumovky neházím automaticky do odpadu. Tohle je jedna z těch lepších kopií. Ty dinosauři jsou opravdu, ale opravdu zábavní(papírový Tyrannosaurus na vás zařve a deset až patnáct vteřin hubu nezavře).

PS: Láká vás dinosaurus na plakátě? Žádnej takovej se tam ani na vteřinu neobjeví.",3,neutral,241321
"Nejlepší je na tom,že se objeví nějakej digiještěr a než stačíte pořádně zjistit,že je fakt strašidelnej,tak někoho slupne a je fuč!A třeba i typa,kterej byl mezi hlavníma a vypadal,že se dožije konce,to bylo obzvlášť fikaný!",3,neutral,241321
"Vzhledem k vyčerpávajícímu obsahu distributora vyzrazujícího děj téměř celého filmu nemá asi cenu se jím nějak zabývat. Každopádně první hodina je thriller bez pavouků, kde se místy dost žvaní, Alexandra je blbá blondýna na kvadrát a Jason se ji snaží marně přesvědčit o hrozícím nebezpečí. Alexandra ovšem ovládá bojové sporty, což divák zjistí až v poslední třetině. Richard Moll v roli doktora je tak ďábelský, že bych si od něj nenechal ani změřit teplotu. Triky jsou samozřejmě laciné počítačové, avšak - pavouci jsou kupodivu udělaní velice slušně. A inspirace Vetřelcem - jednak zrození nových jedinců a pak cesta do laboratoře si ode mne zaslouží jednu velkou samostatnou hvězdu. V rámci levné pavoučí produkce to není špatné a já byl spokojen. Snad jen úplně poslední záběr jsem, coby milovník Vetřelce, čekal něco poněkud jiného...",3,neutral,49214
"28tý nejhorší film? Ale kdeže, celkem zábavné céčko to je. I když je pravda, že první scéna na lodi, kdy borec rozmázne botou na zdi pavouka velikosti obří tarantule, zatímco metr od něj hrajou kámoši (tuším dvě holky a jeden kluk) karty je hodně úsměvná. Zvláště poté, co jedna z holek se znuděně zeptá, proč to udělal. Už vidím jak holčiny budou hrát v klídku karty cca metr od 30cm velkýho pavouka :-D pokračování scény je ještě horší, ale pak už je vše v pohodě a od chvíle, kdy se manželský pár dostane na nákladní loď mě film bavil. Hrůzu od tohoto hororu nečekejte, digi pavouci jsou strašidelní asi jako plyšovej medvěd, ale stejně se na to celkem dobře koukalo. Klasické céčko na jedno mrknutí.",3,neutral,49214
"Nově položený podmořský kabel přiláká svými elektrickými výboji pravěkého žraloka z temných hlubin podmořského příkopu.  Jedná se o pětimetrové mládě, které je nebezpečné hlavně pro samotné lidi. První dvě třetiny tak trochu kopírují Čelisti - nahé koupání, ukousnutá noha klesající ke dnu, poprask na pláži a dvě dívky na nafukovací matraci. Když má ale dojít k toužebně očekávanému schramstnutí dívek, žralok je zaplašen. Pak přichází napínavá scéna s motorovým člunem, co za sebou táhne dívku na laně s padákem. Boj o život začíná. Nu a souboj s bestií v nitru potápějící se lodi je opět připomínkou zmíněné klasiky. Jakmile však nastoupí na scénu matka, přijdou s ní ohavně levné digitální efekty. Megalodon totiž požírá lidi po skupinách, případně i se člunem nebo skútrem. Vše pak rychle plyne v běsném střihu k masakróznímu finále. Jasně, je to levné, bez většího nápadu a s klasicky mizernými hereckými výkony. Na druhou stranu film rychle uteče, pobaví a kdo ví, co má očekávat, toho nezklame. 2,5*",3,neutral,42742
"Kino moc nemusím, takže místo letošního blockbusteru ""The Meg"" jsem si dal toto dílo... A je to poměrně snesitelný film. Výprava, akce a prostřihy na žraloky celkem ujdou. A přijatelné je i CGI (povětšinou když megalodon polyká své oběti). Rovněž se zde najde i pár napínavých momentů... Problém je spíš s příběhem, scénářem a s postavami, vše je takové ploché... Body nepřidává ani to, že se film bere až přehnaně vážně, přitom místy působí díky logice postav dosti retardovaným dojmem. Ale koukat se na to dalo. Další natural horror zábavnější než čelisti :D",3,neutral,42742
"Viděla jsem mnohem horší shity, ale tady byl aspon dobrý příběh a pozoruhodné efekty, sice vystřižené z dokumentu, ale pořád lepší než ty omalovánky, které nabízí třeba Asylum.
John Barrowman je týpek, na kterého se hezky dívá, takže já si myslím, že tohle nebylo zas tak hrozné.",3,neutral,42742
"Jsem pyšný na to, že mám u tohohle filmu nejvyšší hodnocení. Fakt je, že jsem ho viděl naposledy někdy v osmé třídě, ale tou dobou se mi to docela líbilo a pár vtipných momentů mi v hlavě taky utkvělo. (Tedy myslím, že jsou z tohohle filmu.)",3,neutral,34890
"Jeden z nejobskurnějších filmů. co jsem kdy viděl. Nejsem si jistěj, jestli je to fakt tak špatný anebo geniální tím, jak je to špatný. Proto 50% :D

P.S.: Jsem rád, že to mám za sebou, ale obávám se, že u mě tenhle film vzbudil chuť viděť všech 100 nejhorších snímků na csfd :)",3,neutral,34890
Mé hodnocení je čistě za Carveye - opravdu ty jeho různé přízvuky a mimiky neměly chybu (hlavně parodie naČelistibyla opravdu skvělá) !,3,neutral,34890
Já musím říct že mě to pobavilo. Nečekejte nic extra je to slátanina všeho možného ale kolikrát sem se upřímně zasmál oddechovka dobrá za mě :),3,neutral,34890
"Zápach z dračí tlamy způsobil tvůrcům drobnou nevolnost a mdloby. Božský Kája začal mluvit (mimořádně špatnou) slovenštinou, Dušan Rapoš zapomněl obsadit Evu Vejmělkovou, Václav Postránecký se rozloučil dabingovou rolí draka. A já jim v sluji vyvětral a optimisticky hledím vstříc všem princeznám, princům a pohádkám, co jsou na draka. Ano, design dvouhlavého draka je fialový hnus, ovšem přece tady není jenom tenhle drak. Je zde převelice sličná Zuzana Žáková, která zde asi patrně funguje/zaskakuje za služebně starší Vejmělkovou, má k vaginálnímu průzkumu sluje bujně vlasatého Jakuba Jablonského, jedná  se o neokoukané představitele mladších verzí Gotta a Magálové. Začátek opravdu nepotěší, slovenština našeho uctívaného zlatopěvce způsobuje mrákoty, vzápětí počáteční špatný dojem dorazí česko-slovensky mluvící drak Čmoudík, jehož  výtvarný návrh vypracoval a schválil patrně nějaký retardovaný jedinec. Počáteční šok opadl a pohádka se začala zlepšovat, dvouhlavý drak začal dvěma zvědavým dětem, vnukům kováře a jeho ženy, přičemž jedním z nich je Charlotta Gottová, líčit, kterak pohnutý osud v podobě dračí kletby stihl kdysi dávno zdejší kraj. Potíž v neotřelém rámci vyprávění představoval jen fakt, že retrospektivní výjevy představily zamilovaný pár Jan a Adélka, načež nemělo cenu mlžit, koho tihle dva představují, a všem bryskně došlo, že patálie,  které je v příští hodině a půl čekají, dopadnou dobře, neboť jejich starší veze se dožily poklidného stáří. V pohádce se bujaře pěje, nechybí zakomponování moderních prvků, Miro Noga křepčí v roztomile zlomyslné roli skřeta Blivajze, Dušan Rapoš  střídá halušky, ne, nejedná se o pokrm, se záchvěvy přijatelné režie, nikdy se však nedotkne pohádkově režijních výšin. Jeho tvůrčí spojení s Petrem Šiškou, mužem i autorem šlágrovských a barrandovských utrejchů, nevěstilo valnou kvalitu. Je však div, že jsem ten dračí odér ustál, ani mluva Osmany Laffity mě nezabila a nahlížení pod šat Zuzany Žákové i několik dalších pasáží mně přišlo dokonce zábavné. Ovšem pravdu dí ten, kterému tahle pohádka z větší míry  přišla nevkusná. Ale jo, snaha byla. 5/10",3,neutral,601777
"Jedno fakt nechapem a to nie je prvykrat v cesko-slovenskych filmoch,ze ceski herci hovoria po slovensky a slovenski po cesky,roky rokuce sme boli jeden stat,navzajom si rozumieme co sa tyka jazyka,tak preco vsetci nehovoria tou svojou rodnou recou,ale zbytocne si komplikujeme zivot,no necham to radsej tak a co sa tyka rozpravky,neveril som,ze je az taka zla podla hodnoteni,ale ono musim priznat,ze je taka cudna,ale na odpad to urcite nie je...:⁠-⁠)",3,neutral,601777
"Snímek založený na knize ‘Zjevení’ o kontroverzních biblických kódech popisující vzestup a pád Antikrista. Ne, opravdu něco ve stylu snímku ‘Šifra mistra Leonarda’ se v žádném případě nekoná. Jedná se o jednoduché ryze televizní zpracování bez patřičného napětí, dramatu či nějaké zvláštnosti. Zvláštnost snad jen pro české diváky, neboť je tu česká stopa v podobě herce Jana Třísky v nijak obzvlášť významné roli proroka. Biblické téma bývá většinou dosti složité pro ateisty a tak film snad pochopí jen křesťané, kteří přeci jen různé sounáležitosti související s Biblí znají daleko lépe. Příběh pracuje s určitou biblickou záhadou a také s náboženským fanatismem. Po filmové stránce snad na televizi zpracované přívětivě, ale divácky přeci jen krapet nezáživné.",3,neutral,20105
"V tomhle filmu je tolik historických informací až se mi vzrušením chvějí stydký pysky. Konečně jsem se dozvěděla jak to bylo doopravdy s Cortésem a víte co? Byl to fakt pěknej zmrd, kterej málem bídně zahynul rukou mocnýho Aztéckýho náčelníka, co na těle nosil nakreslený německý vlajky a měl honosný jméno Matlal. Ten však se nechá ukecat hodným Španělem Ernestem a rozhodne se Cortése a spol ušetřit, přes hysterickej záchvat šamana co je obětovat chce jelikož je to kolosální zmrd co mu škube v lososovi když může vyrvat srdce z těla mrtvé panny. Má to ale háček. Španěláci se musí vykoupit tím že zabijí strašlivého homoještěra ééé pardon Hromoještěra, šest metrů vysokého TýRexe, kterej se umí schovat v hustým lese tak mocně, že ho nikdo nevidí dokud ho nemá za prdelí. Jak že se hrdinný Ernesto domluví s aztékama? Jednoduše. Mnich Sangria, co tam kdysi ztroskotal je naučil španělsky a krom této zásluhy mu poděkujte i za super chlast. Ano je to ten, co vytvořil to čůčo co všem tak chutná a koupíte ho za 30 kč 2 litry. Ernesto se zabouchne do Matlavovi dcery a ta do něj, ale prcat jí chce již zmíněnej šaman Čokozyn (kurva to jsou jména) a ten se budoucí nabíječky, co mu nechce podržet, nehodlá lehce vzdát. Takže tu máme intriky a do toho krásný počítačový duo Hromoještěra a Hromoještěřice (grafilcky minimálně jak dob PS 1 ) a jelikož nemaj mladý tak Hromoješter byl určitě Homoještěr, ha já to říkala že je teplej !! Na mě si nepřijdou. Dále tu máme týpka kterýho probudí ze spánku až ukousnutí nohy a to ještě tak, že si zívne a kouká co se vlastně děje. A mnoho dalšího uvidíte v tomto filmu, ale to už neprozradím. Jenže tahle kolosální píčovina nebeských rozměrů má své obrovské plus a to již zmíněnou dceru Matlala, která je brutálně šukézní, běhá tam celou dobu skoro nahá (skoro nahá volové, zastrčte ptáky zpátky) a pak se i svlíkne...Wooooow. A to nemluvím o větříku, kterej si celej film hraje s její bederní skorosukýnkou a když zafouká pod ní tak se ukáže krásnej zadeček a....takže celkem dobrej film to nakonec byl, ty dva kulaťoučký půlměsíce to vytáhly nahoru, takhle má vypadat zadek !!",3,neutral,240892
"Trenchard-Smith je děsný hovado. Jak se mu podaří vždycky poslat neherce někam do pěkného prostředí a tam je nechat improvizovat. Celý prostředí filmu mi přišlo divné postavy tam neměly co dělat, a všechno vypadalo děsně divně. Efekty zmiňovat nebudu protože narozdíl od ostatních ""znalců"" vím že na efektech častokrát nesejde. Já takovýhle sci-fi od Syfy channelu mám rozhodně rád a nedávám je automaticky do odpadu. Tohle je další pokus o natočení filmu s dinosaurem, no není to povedené ale je to prostě ten typ filmu na který nejspíš rychle zapomentu, tak nevidím důvod tomu nedat 3*.",3,neutral,240892
Hlavně že ji otrávenej s haluškami a na útěku před ještěrkou stihl pomilovat A pojmout za ženu :). Tohle bylo epicky vtipný dobrodružství!,3,neutral,240892
"„Vcelku seriózní historický snímek"" napadlo mne v prvních dvou minutách - na(ne)štěstí ""Tyranosaurus"" se objevil začátkem minuty třetí a dle jeho digitálního zpracování šlo lehce odhadnout, do jakých vod bude zbytek tohoto filmu směřovat... Jedná se o klasickou, nenáročnou a nechtěně zábavnou béčkovou zhovadilost s minimálními ambicemi, u které se navíc vcelku slušně pobavíte, nečekáte-li tedy zrovna ""Jurský park""... Jediné, co bych tak filmu vytkl je absence většího počtu krvavých scén... hodnotit kvalitu digitálních efektů by vzhledem k nízkému rozpočtu bylo nefér... naopak kladně hodnotím náznak příběhu (vzpomněl jsem si na Tomb Raider a boj s T-Rexem), scénář (dialogy mi přišly snesitelnější než v hollywoodských filmech ""Kong: Skull Island"" nebo ""Godzilla: King of the Monsters"") a chování postav (nikdo mě vyloženě nes*al)... 40% a velmi, ale opravdu velmi slabé tři hvězdičky, holt mám pro brakovou tvorbu slabost :)",3,neutral,240892
"Joo, hovadina, laciná trapárna, ale mě to fakt bavilo - Ziering vypadá jak kokot, T-Rex jak z omalovánek a Dichen Lachman - Wau !",3,neutral,240892
"Tak nějak nechápu zdejší hodnocení ""odborná poroto""?! Jistě, filmařské chyby tam beze sporu  jsou a je jich hodně. Pro laika rozpoznatelný střih, poněkud zmatené střídání dne a noci. Jako by amatérská kamera (ta mi kupodivu nevadila, dodávala příběhu na realističnosti). Nicméně příběh byl velmi dobrý, musí se v něm poznat hromada běžných rodin. Uvadající manželství, nevděčné a drzé děti, se kterými pořád ještě cloumá puberta. Pocit, že už nic lepšího nejspíše nepřijde.... Žádné velké babrání v pocitech, spíše jen tak v náznacích. Rozhodnutí, která hlavní protagonisté udělají, nemají žádné dalekosáhlé následky, jen prostě něco udělat museli, jinak by se zbláznili. Za mne docela fajn počin, který je ze života a na nic víc si to nehraje. Dana Morávková skvělá. Schválně nadhodnocuji o hvězdu výš a dávám dvě a půl.",3,neutral,503963
"Tak nevím, viděl jsem daleko horší sračky, než tohle. Je pravda že je to béčko a někde jsem slyšel že to bylo dokonce v kinech z čeho bych zvracel, ale to nevím jestli je pravda. Nicméně film je strašný béčko o lovu netvora a lidech kterých se dneska natáčí 100 díky Syfy channelu. Takže za mě 3*. Je to sice blbej film a Prochnow je tu šíleně hrozně přehrávající a Dacascos je mi celkem nesympatickej, ale poměrně jsem se bavil, a to nemluvím o totálně směšný scéně s pádem helikoptéry. Ale i přes to všechno je to zábava. Aspoň pro mě.",3,neutral,15429
"Béčková alternativa legendárního Predátora, která sice diváka nenudí a takřka hodinu jej napíná v tom, jak asi ta potvora bude vypadat. Bohužel to čekání je fakt dlouhé. Poprvé se objeví až po nějakých 45 minutách, a to jen na na vteřinu a ještě je ho vidět jen kousek. Častěji se začne objevovat až po více jak 50 minutách. Celý se nám ale zjeví až v 72. minutě, kdy se představí jako zelený Predátor s hlavou Vetřelce. K tomu všemu tu začíná být pěkné horko. Všichni po sobě střílejí, vrtulníky vybuchují, bouchne i celá základna jako by v džungli řádil Rambo. Jenže tím Rambem je mladej Mark Dacascos, který do Ramba má fakt daleko. To jeho partnerka, atraktivní třicítka Robin McKee je rozhodně něco jiného. Ta tuhle béčkovou záležitost zachraňuje svojí překrásnou tvářičkou a jejími rajcovními khaki propínacími šaty, později upnutými kalhotami s bílou košilí. [1724. hodnocení, 68. komentář, 13%, 37. nejhorší film]",3,neutral,15429
"Tak...Ako fanúšik PREDATORA, VOTRELCA A TERMINATORA.Som tieto filmy videl mnoho krát.No v tomto filme DNA som našiel toľko skopírovaných scén z tých filmov,že som skoro ondlel musím,ale podotknúť,že tento režisér kopíroval tak dokonale že úplne zbadať,ktorý kúsok je z ktorého filmu ukradnutý.Tento film sa mi ľúbi preto lebo spojiť 3 kinofilmy do 1 sračky je proste sranda...",3,neutral,15429
10%? nebudte tak kruti! ja se bavil vic nez u jednicky pravda kdyz se po revolucnim zacatku kdy vsichni chcipaj a neni videt lautr vubec nic objevi ten had konecne na scene je to docela pruser ale ja se bavil kralovsky samozrejmne ze u podobnych filmu o kvalitu produktu nejde jde jen o to jestli je dany produkt tak spatny az je zabavny a to tento beze zbytku splnuje samozrejmne ze objektivne dat 5* muze jen recesista ale subjektivne 3* ptam se a proc by ne?,3,neutral,88070
"Náhodou někdy je na mizerných filmech, které si o sobě myslí, že nejsou mizerní, spousta dobrého. Třeba ta bezbřehá naivita nebo to barvité vylíčení absolutní nemožnosti a bezmoci natočit něco lepšího... Tady se to povedlo...",3,neutral,88782
"no tak nevím,ale mně to jako odpad! nepřpadalo.Je to vlastně můj 1. ""letadlový"" film a mně se líbil svou dramatičností.Je pravda,že scénář je hroznej,ale...rozhodně není na škodu to zhlédnout",3,neutral,88782
"Krokodýl 2 stojí na permanentní akci, což se počítá. Ano, je to laciné béčko, ale člověk se nenudí. Hned v úvodu sledujeme vyloupení banky, které se kvůli neschopné polici promění v krvavý masakr, avšak zločinci v klidu prchnou. Letuška Mia ještě netuší, že zločinci na palubě zkomplikují život nejen jí. A když letadlo vletí do bouře, je na pokyn z věže nuceno vrátit se, což nemohou lupiči dopustit. Nu, a protože je to banda blbů, včetně šéfa, skončí letadlo v močále. Lupiči donutí přeživší, aby jim vzali zavazadla plná peněz, což nikdo jiný neví, a vydají se skrze močály. Jenže jsou tu krokodýli. A ani přítel Zach, který se vydá Miu hledat, není zárukou, že vše dobře dopadne. Krokodýl polyká jednu oběť za druhou jako maliny, ale je mu jasné, koho by měl nechat na živu. Tedy ten druhý obří netvor, páč prvního zločinci rozstřílí a naivně si myslí, že tím je nebezpečí zažehnáno. Do komediální polohy se film dostane, když se skupinka usadí v domě na vodě a krokodýl se rozhodne je dostat. Z říše fantazie je pak moment, kdy se krokodýl vymrští z vody (vůbec jeho výskoky jsou fantastické) a sejme helikoptéru... Takže postavy troubovité - všechny, krokodýl laciný, ale statečně drtící oběti v čelistech, a krásná příroda...",3,neutral,164926
Ja Si nemuzu pomoct ale mne se to proste libi o dost lepsi nez jednicka typickej digitalni krokodyl ale je to ok je to proste Nu Image A po pavoucich druhy vydareny dilko Garyho jonese No tak pojd delej Sezer mne ty baliku!,3,neutral,164926
"Tak tohle už byla trochu jiná káva, než minule. Samozřejmě nejde o nic světoborného co bych si musel pouštět častěji, ale film se mi líbil především po své akční stránce. Krokodýl zde sice opět vypadá otřesně a skáče z vody jako delfín, ale na podobné ''majstrštichy'' jsem si už u podobných béčkových filmů zvykl. Opět jsem se u tohohle docela nasmál, takže nelituji že jsem to viděl.",3,neutral,164926
"Tu sa išlo teda riadne na akčnú nôtu, je to béčkové, ale je to non stop akčné a mimo niektorých nelogičností a niektorých nepodarených trikov ( čo sa dalo čakať ), ide o zábavu, ktorá vznikla hlavne kvôli tomu, aby sa divácka obec pobavila.",3,neutral,164926
"Průměrnej céčkovej horor na jedno mrknutí. Každopádně jsem viděl hromadu příšernějších filmů s lepším hodnocením, takže chyba bude ve mně, že mám pro tyhle céčkárny, co se neberou vážně, slabost. Nejvtipnější je ale oficiální text distributora - Dle všeho pro ně byl film tak děsivej (nebo děsnej), že ho ani neviděli :-D (kdo film viděl, pochopí nač narážím)",3,neutral,164926
Moc jsem od toho nečekal tak jsem nebyl zas tak zklamaný. Kromě 1 scény (ten krokodýl jak vyskočil a sežral chlapa po němž zůstaly jen boty) mě tam nic nějak nepřišlo přehnané.,3,neutral,164926
Jak daleko mame jet? to se zeptejte tesly! no tak lidi ten rating tady je krutarna ja wynorskimu odpustim cokoli i tu pulku vykradenou z jinych filmu a mimochodem tu havarii letadla z Cliffhangera sem videl aspon v peti dalsich filmech na csfd je hromada horsich filmu naopak silne nadhodnocenych ja sem mozna nekritickej Wynorskiho fanousek ale pro mne je tohle zabavna forma odpadu takze standartne za tri,3,neutral,9950
"člověk se nakonec naučí žít ve všech barvách duhy hlavně nesmí přijít hnědá: Aneb Byrokracie v praxi.    nakonec mezi úředníky a exekutory není moc velký rozdíl. Jinak se týče toho krmelce. Pokud nebyl proveden zásah do země alespoň 3m a nebyla použita betonáž... A objekt nezabírá 40 m². Nejedná se o stavbu... Ale jen o KRMELEC. Všichni úředníci co předpojatě vypovídali... Víz ta nepříjemná arogantní baba z ekologického ústavu... Měli dostat pokuty taky. Ale, upřímné, tahat do toho covidovou kauzu ... Byla fakt kravina a nerozum scénaristy. Jinak to hodnocení tady moc nechápu ... Docela normální, kauza film. Do kina bych na to nešel, ale doma se to na jedno shlednutí dalo. Ale, konec vcelku zklamal. Ale, na 8% nemyslíte že to je trochu předpojaté?",3,neutral,1518669
"Největší béčko s geniální ekologickou propagandou, uhozenými ""triky"", lookem jihoamerické telenovely i s jejich herci a totálně ""epickým""/patetickým finále. Ať žijí Filipíny, já se bavil.",3,neutral,248178
Po prvom diely určite sklamanie ale na druhej strane by om rozhodne o filme netvrdil ze je to odpad. Pozerať sa dá a svojich skalných fanúšikov si určite udrží.Uvidime či tretí diel všetko napraví.,3,neutral,248178
"Muzikálově barevné, roztančené a optimistické.
Příběh tak nějak naznačen, ale podprahově tam vnímavý divák :-) zachytí magii 14.7. :-)
Srovnatelné sKvaskou, ale zahitmakerajednoznačně hvězdička navíc.",3,neutral,343970
